num_nodes,num_edges,threshold,num_edges_changed,d_totaltime,d_replantime,d_cost,d_meancost,d_varcost,d_numupdates,d_paths_expanded,d_heap_ops,d_paths_considered,r_totaltime,r_replantime,r_cost,r_meancost,r_varcost,r_numupdates,r_paths_expanded,r_heap_ops,r_paths_considered
40,502,0.75,10,0.3210170269012451,0.08522963523864746,85.28320876022603,93,32,4,188,1198,25,2.516160011291504,0.2762925624847412,68.41906057220756,81,29,5,981,3238,17
40,998,0.75,10,1.6142561435699463,0.588381290435791,89.35951444584713,73,32,5,573,3643,85,74.57931137084961,3.32853364944458,65.94315894151606,65,37,6,5743,16759,49
40,1456,0.75,10,0.1597766876220703,0.05911684036254883,58.29215343346088,65,44,4,154,1125,16,9.153183460235596,0.9037458896636963,62.117525791704935,65,44,4,2118,6073,13
40,1896,0.75,10,0.5486011505126953,0.35002994537353516,95.35320097624097,69,34,6,262,1434,48,11.888757228851318,1.502854347229004,51.94855690957563,58,40,7,2566,7951,31
40,2346,0.75,10,0.6530067920684814,0.3832831382751465,84.2927704398124,89,46,5,274,1606,59,16.3748676776886,3.6018645763397217,58.210308997128074,72,45,5,3125,9730,54
40,2758,0.75,10,0.556283712387085,0.21924376487731934,55.99570956442989,82,46,4,396,2284,36,45.08511018753052,15.168353796005249,71.11047007164608,79,19,5,5553,16384,34
40,3230,0.75,10,0.7849829196929932,0.42504096031188965,99.56920444875654,80,46,5,395,2330,62,27.71271252632141,1.5847933292388916,35.791519262468334,60,32,3,3479,9736,23
40,3696,0.75,10,0.44713664054870605,0.08843636512756348,75.00959424892199,88,27,5,289,1648,29,23.46133279800415,1.1848771572113037,76.75974679237208,88,27,5,2777,8534,30
40,4188,0.75,10,0.6008293628692627,0.1658644676208496,45.77631106775429,56,25,4,406,2400,62,39.85671281814575,7.844710350036621,38.31363634479602,51,38,4,5108,13631,53
40,4622,0.75,10,0.14555835723876953,0.06897640228271484,50.45085611850367,54,38,8,155,1153,32,18.170204639434814,0.8068869113922119,66.37572427549004,54,34,7,2875,8461,21
40,5144,0.75,10,4.627908229827881,0.9353165626525879,83.26778216866546,77,35,5,987,6767,89,76.37193751335144,1.1498181819915771,46.998099704474,71,42,5,4201,14227,55
40,5608,0.75,10,1.3283519744873047,0.4610745906829834,55.40300280323696,63,31,5,523,3109,61,64.39810252189636,1.91096830368042,46.851492387505075,51,26,3,4754,13830,44
40,6048,0.75,10,0.6590659618377686,0.517340898513794,78.26102765449299,71,21,5,288,1857,54,14.481688261032104,1.9828650951385498,78.05863961788621,63,32,5,2696,7796,41
40,6500,0.75,10,0.3679943084716797,0.13703656196594238,75.36586921690593,89,25,4,228,1497,38,8.376976728439331,0.579164981842041,60.964472112734725,69,41,5,2031,5675,18
40,6940,0.75,10,0.36686182022094727,0.11089444160461426,64.4595781993551,70,37,5,260,1704,22,17.495850801467896,2.31241774559021,95.07460875234867,73,28,4,3151,9591,16
40,7450,0.75,10,0.25154685974121094,0.08467459678649902,72.86320800374546,66,42,5,214,1372,49,7.911546230316162,0.6610541343688965,50.20286052809439,62,28,4,1788,5487,17
40,7862,0.75,10,0.2817201614379883,0.05309629440307617,82.57621027628743,82,35,4,231,1530,17,7.077627420425415,1.1365783214569092,63.029980716528726,65,39,5,1837,5905,19
40,8330,0.75,10,0.16988778114318848,0.006551027297973633,70.04575202286728,50,21,4,156,1167,7,22.56906819343567,0.9504294395446777,62.37384699166888,50,21,4,3509,8445,10
40,8840,0.75,10,1.009732723236084,0.6597588062286377,71.13228020090204,77,28,4,498,3110,46,53.97200155258179,16.784555435180664,81.42485375661616,73,33,5,5673,16356,41
40,9308,0.75,10,0.29381299018859863,0.11042189598083496,50.506180068497294,69,42,6,245,1766,21,8.3113272190094,0.8902456760406494,43.32165640881445,69,42,6,2031,5829,19
