num_nodes,num_edges,threshold,num_edges_changed,d_totaltime,d_replantime,d_cost,d_meancost,d_varcost,d_numupdates,d_paths_expanded,d_heap_ops,d_paths_considered,r_totaltime,r_replantime,r_cost,r_meancost,r_varcost,r_numupdates,r_paths_expanded,r_heap_ops,r_paths_considered
20,344,0.75,5,0.11187052726745605,0.03549599647521973,23.08863161863897,34,9,1,99,853,5,0.41405320167541504,0.029898881912231445,44.06601885988778,30,10,2,239,1016,5
20,708,0.75,5,0.08017086982727051,0.016034364700317383,19.970800894727958,29,11,1,68,756,3,0.1823253631591797,0.0027685165405273438,17.578812957684114,29,11,1,125,582,3
20,1056,0.75,5,0.08204841613769531,0.04773449897766113,13.41742501024985,20,19,2,76,519,8,0.3319227695465088,0.052147626876831055,7.699055545304214,20,19,2,192,990,6
20,1402,0.75,5,0.4932284355163574,0.41544485092163086,15.954904956705874,26,19,2,208,1203,26,0.46899938583374023,0.03672289848327637,12.913175043026955,16,26,2,216,1179,6
20,1756,0.75,5,0.12768125534057617,0.057199716567993164,32.753274737465475,35,17,1,122,943,12,0.5205891132354736,0.14601874351501465,38.9091102525597,29,27,2,309,1403,12
20,2110,0.75,5,0.2449328899383545,0.18163704872131348,41.31643695449681,30,11,1,185,1122,8,0.4404761791229248,0.1310734748840332,22.650463555561515,27,13,2,257,1150,4
20,2452,0.75,5,0.12031340599060059,0.03776955604553223,22.965864421935528,28,12,1,101,652,9,0.278148889541626,0.01432347297668457,31.33440216852234,28,12,1,149,854,7
20,2812,0.75,5,0.15918517112731934,0.09208059310913086,30.846212179196137,19,25,2,124,1086,4,0.5227630138397217,0.13530302047729492,18.061586020253763,19,25,2,289,1364,4
20,3166,0.75,5,0.10909080505371094,0.07341623306274414,33.735931034454694,31,5,1,116,769,14,0.3493988513946533,0.12685489654541016,40.64047149142849,31,5,1,238,1000,12
20,3520,0.75,5,0.2451307773590088,0.1318809986114502,33.400361529155724,33,3,1,184,1015,15,1.5222654342651367,0.7880473136901855,10.590406471356761,23,18,3,670,2695,34
20,3876,0.75,5,0.07828688621520996,0.038956403732299805,44.72965376795085,26,25,2,63,657,12,0.5066940784454346,0.036655426025390625,26.207814799526204,26,18,2,290,1252,10
20,4214,0.75,5,0.1651294231414795,0.08869767189025879,28.768432168960935,28,8,1,174,991,6,0.5823280811309814,0.15540599822998047,22.08104658833028,24,29,2,320,1538,6
20,4550,0.75,5,0.06708550453186035,0.02719402313232422,36.94227269715069,31,10,1,83,531,4,0.25702953338623047,0.03520059585571289,36.86254347181176,31,10,1,183,809,3
20,4900,0.75,5,0.11728382110595703,0.06605672836303711,12.055186677724926,34,16,1,128,807,8,0.4568920135498047,0.08201861381530762,30.01763188597951,26,10,2,270,1161,5
20,5258,0.75,5,0.21745872497558594,0.13524818420410156,28.395830110236574,36,18,1,181,867,31,0.8260853290557861,0.21856021881103516,18.910706203254872,33,26,2,441,1545,24
20,5590,0.75,5,0.14028525352478027,0.06351161003112793,41.36389276797088,36,11,1,125,968,12,0.7399871349334717,0.0861811637878418,23.166463148275625,30,20,2,347,1412,14
20,5940,0.75,5,0.11208486557006836,0.06542682647705078,31.298007562525214,29,9,1,95,646,3,0.2645139694213867,0.11657977104187012,29.91016957177419,29,9,1,158,1066,3
20,6288,0.75,5,0.3798043727874756,0.32405734062194824,25.33044754504494,35,10,1,250,1074,20,0.5371065139770508,0.27756285667419434,24.06143072624155,16,16,3,379,1730,28
20,6642,0.75,5,0.14708662033081055,0.09329843521118164,29.374080372948274,31,3,1,155,872,11,0.4410872459411621,0.11689877510070801,30.52200017734897,31,3,1,265,1106,6
20,6994,0.75,5,0.12237381935119629,0.0734560489654541,25.087658004844084,32,11,1,139,822,11,0.424083948135376,0.048193931579589844,32.91557233494397,21,23,2,278,1109,6
